input_hash,market_id,event_id,event_title,market_question,model_name,prompt_version,relevant,reason,processed_at
5d7d7a7af3d68eec22b944856fbfd9def61fb0b23359e62cea784cd2d4534117,836743,98166,#1 Free App in the US Apple App Store on December 12?,Will App H be #1 Free App in the US Apple App Store on December 12?,llama3:latest,historical-market-filter-v3,False,No concrete economic channel exists.,2026-06-13 20:28:54.173780+00:00
a790c76e7bfffeb0dadc8ac3ae927924db3c89940d0604635318f9a273f53801,836744,98166,#1 Free App in the US Apple App Store on December 12?,Will App I be #1 Free App in the US Apple App Store on December 12?,llama3:latest,historical-market-filter-v3,False,No concrete economic channel exists.,2026-06-13 20:28:54.173780+00:00
48b8c4b6f7d37e2417b2aacb5fdc7c623d816de6ac737a1877e48e4024d47851,836745,98166,#1 Free App in the US Apple App Store on December 12?,Will App J be #1 Free App in the US Apple App Store on December 12?,llama3:latest,historical-market-filter-v3,False,No concrete economic channel exists.,2026-06-13 20:28:54.173780+00:00
e6d9303deed6bc27ee94b189ff408e3b24170ac70e8f6e69aa92d3bd2f0aa28d,836746,98166,#1 Free App in the US Apple App Store on December 12?,Will App K be #1 Free App in the US Apple App Store on December 12?,llama3:latest,historical-market-filter-v3,False,No concrete economic channel exists.,2026-06-13 20:28:54.173780+00:00
57c3affe3b006d7e5406870936560d8ad806347cc2111f5bd2927f72d90af4a1,836747,98166,#1 Free App in the US Apple App Store on December 12?,Will another app be #1 Free App in the US Apple App Store on December 12?,llama3:latest,historical-market-filter-v3,False,No concrete economic channel exists.,2026-06-13 20:28:54.173780+00:00
57b9cdda0caed3539a1462bde9869597bca2806c2ee1d2c5b457fc6f0e4d8694,840925,98348,Trump announces new drug boat strike by...?,Trump announces new drug boat strike by December 12?,llama3:latest,historical-market-filter-v3,False,Trump's announcement of a drug boat strike is not directly related to publicly traded companies or the economy.,2026-06-13 20:29:05.845147+00:00
6d63bd3dd6e0cbd4d8fc6fd8b9d947bd1a033cf1953e44b6685d47abbc1b1e76,840926,98348,Trump announces new drug boat strike by...?,Trump announces new drug boat strike by December 31?,llama3:latest,historical-market-filter-v3,False,Trump's announcement of a drug boat strike is not directly related to publicly traded companies or the economy.,2026-06-13 20:29:05.845147+00:00
f27c70a444cc9a5f79bd559eceb52a8e295d696a0344303ad0233d49ca77f089,897240,100259,Will Russia announce a Christmas truce?,Will Russia announce a Christmas truce?,llama3:latest,historical-market-filter-v3,False,Russia announcing a Christmas truce is not directly related to publicly traded companies or the economy.,2026-06-13 20:29:05.845147+00:00
4d9b0fa80bec233138f356454a0ecdcf5b83e1cffd1a664ad4aa7e67feaff6b6,929397,98348,Trump announces new drug boat strike by...?,Trump announces new drug boat strike by December 19?,llama3:latest,historical-market-filter-v3,False,Trump's announcement of a drug boat strike is not directly related to publicly traded companies or the economy.,2026-06-13 20:29:05.845147+00:00
84eae12baa6cb3443708d0dd7cdbc190f0293bd96204832b31134b734cb898a4,897313,100270,Kristi Noem out as Secretary of Homeland Security by…?,Kristi Noem out as Secretary of Homeland Security by December 30?,llama3:latest,historical-market-filter-v3,False,No plausible economic transmission channel exists.,2026-06-13 20:29:15.573157+00:00
76bee7bcbf9f3760e0d03b138317462a761e817129d993b67a2618562b5deae1,897317,100270,Kristi Noem out as Secretary of Homeland Security by…?,Kristi Noem out as Secretary of Homeland Security by December 31?,llama3:latest,historical-market-filter-v3,False,No plausible economic transmission channel exists.,2026-06-13 20:29:15.573157+00:00
69af25d7874e86e8d3c9f59667b015a4b283187ebfca205fd99385d4e9c1473e,898143,100333,Thailand next strikes Cambodia on...?,Will Thailand next strike Cambodia on December 9?,llama3:latest,historical-market-filter-v3,False,Geopolitical event with no concrete economic channel,2026-06-13 20:29:27.349316+00:00
363f567d55b69c70b286f1699266d5fe88266dd29cf203ca7fbf4cea190b86b5,898144,100333,Thailand next strikes Cambodia on...?,Will Thailand next strike Cambodia on December 10?,llama3:latest,historical-market-filter-v3,False,Geopolitical event with no concrete economic channel,2026-06-13 20:29:27.349316+00:00
895510e28c5a8c18a5f613de13cb140c63b3ec08243615379230abe09d76d19a,898145,100333,Thailand next strikes Cambodia on...?,Will Thailand next strike Cambodia on December 11?,llama3:latest,historical-market-filter-v3,False,Geopolitical event with no concrete economic channel,2026-06-13 20:29:27.349316+00:00
a495820c04dd39ee1138e849e5c39f0bb11b7ff5b9c1f8a510369a971e414984,898146,100333,Thailand next strikes Cambodia on...?,Will Thailand next strike Cambodia on December 12?,llama3:latest,historical-market-filter-v3,False,Geopolitical event with no concrete economic channel,2026-06-13 20:29:27.349316+00:00
7cfc1b08548848759b700a79a0d46ddb0a2f25cad701a877b9b15b50c9216ae2,898147,100333,Thailand next strikes Cambodia on...?,Will Thailand next strike Cambodia on December 13?,llama3:latest,historical-market-filter-v3,False,Geopolitical event with no concrete economic channel,2026-06-13 20:29:27.349316+00:00
e3bf3a50da218a289f1b437b2e503028a8a2c5a43abc619f1dbe74b703974360,898148,100333,Thailand next strikes Cambodia on...?,Will Thailand next strike Cambodia on December 14?,llama3:latest,historical-market-filter-v3,False,Geopolitical event with no concrete economic channel,2026-06-13 20:29:27.349316+00:00
27a8d390752f837110ff3e57c81abe2350e18c5f641bec490f9e684aa8e55d70,898149,100333,Thailand next strikes Cambodia on...?,Will Thailand next strike Cambodia on December 15?,llama3:latest,historical-market-filter-v3,False,Geopolitical event with no concrete economic channel,2026-06-13 20:29:27.349316+00:00
e49555d6a2ef57375f5bdd78551b2f394f5aacf2394c85d47bea7aaab7bbbd21,898220,100360,Thailand x Cambodia ceasefire by...?,Thailand x Cambodia ceasefire by December 15?,llama3:latest,historical-market-filter-v3,False,Geopolitical event without a clear economic transmission channel.,2026-06-13 20:29:38.715062+00:00
89cbfa42a29226cf82fee108aefa1ba1589f9c09bfeb6dbe341b181697184ecd,898671,100395,Thailand x Cambodia declare war by Dec 31?,Thailand x Cambodia declare war by Dec 31?,llama3:latest,historical-market-filter-v3,False,Geopolitical event without a clear economic transmission channel.,2026-06-13 20:29:38.715062+00:00
19b5b388a20ea224293f6ac8f378554db9405ec7a5085908fe04549a568e6309,898672,100396,Will Thailand capture Preah Vihear temple by Dec 31?,Will Thailand capture Preah Vihear temple by Dec 31?,llama3:latest,historical-market-filter-v3,False,Geopolitical event without a clear economic transmission channel.,2026-06-13 20:29:38.715062+00:00
26cce34179df7c3551c0575619e33daf00473efa4344bfec2b3133ab3175777d,898683,100405,Will Russia enter Druzkhivka by January 31?,Will Russia enter Druzkhivka by January 31?,llama3:latest,historical-market-filter-v3,False,Geopolitical event without a clear economic transmission channel.,2026-06-13 20:29:38.715062+00:00
6a0ae3c667c24c7f9f20d1aa6092f1d2a2a63fa06a767017adf4de2593b44063,898712,100411,Will Russia capture Drobysheve by December 31?,Will Russia capture Drobysheve by December 31?,llama3:latest,historical-market-filter-v3,False,Geopolitical event without a clear economic transmission channel.,2026-06-13 20:29:38.715062+00:00
d24830b176d50dc737c9df70097786099399c4f5b43b19d38069b2a433644bf9,904040,100360,Thailand x Cambodia ceasefire by...?,Thailand x Cambodia ceasefire by December 31?,llama3:latest,historical-market-filter-v3,False,Geopolitical event without a clear economic transmission channel.,2026-06-13 20:29:38.715062+00:00
c690860690528e5b9b76a8d142961097e74191a7acaf52d3bc59c542fa8c6e45,903572,101155,Han Duck-soo Prison Time?,Will Han Duck Soo be sentenced to no prison time?,llama3:latest,historical-market-filter-v3,False,Geopolitical event with no concrete economic channel.,2026-06-13 20:29:49.057627+00:00
282efc7342bcc9005e3f79a44f619a873a3e2a0b07219a2b1d246d033b80bf5a,903573,101155,Han Duck-soo Prison Time?,Will Han Duck Soo be sentenced to 0–5 years in prison?,llama3:latest,historical-market-filter-v3,False,Geopolitical event with no concrete economic channel.,2026-06-13 20:29:49.057627+00:00
1350e392e4c83d8eee081c468607cbd29288aee572a172cccec9364b9fa31656,903574,101155,Han Duck-soo Prison Time?,Will Han Duck Soo be sentenced to 5–10 years in prison?,llama3:latest,historical-market-filter-v3,False,Geopolitical event with no concrete economic channel.,2026-06-13 20:29:49.057627+00:00
28054a22ac4cf788c077c21ff9b971e802b5de7a48fef76d17e7086c7b3be991,903575,101155,Han Duck-soo Prison Time?,Will Han Duck Soo be sentenced to 10–15 years in prison?,llama3:latest,historical-market-filter-v3,False,Geopolitical event with no concrete economic channel.,2026-06-13 20:29:49.057627+00:00
4fd42cec732495d055c646ebb061ef59de7af777045f7085d9757e7f20b471d1,903576,101155,Han Duck-soo Prison Time?,Will Han Duck Soo be sentenced to 15–20 years in prison?,llama3:latest,historical-market-filter-v3,False,Geopolitical event with no concrete economic channel.,2026-06-13 20:29:49.057627+00:00
4d0a08272aa06d20a7f363824e1a9c372f791cbae328c357a2c92eb80e98603e,903577,101155,Han Duck-soo Prison Time?,Will Han Duck Soo be sentenced to at least 20 years in prison?,llama3:latest,historical-market-filter-v3,False,Geopolitical event with no concrete economic channel.,2026-06-13 20:29:49.057627+00:00
82b732a7784c380f5cd8fa7ad411c63f9ed9426000a19d32bec3a20eabeac9cf,904059,101213,Medline IPO Closing Market Cap,"Will Medline not IPO by December 31, 2025?",llama3:latest,historical-market-filter-v3,False,IPO cancellation event with no concrete economic channel.,2026-06-13 20:29:49.057627+00:00
0de17361f134f52faa31e4617326c0cdb7f32c9d8e45291c8ae5e4e3261eafbc,908029,101872,Will Elon Musk unfollow Grimes by January 31?,Will Elon Musk unfollow Grimes by January 31?,llama3:latest,historical-market-filter-v3,False,Celebrity trivia does not have a direct impact on financial markets.,2026-06-13 20:30:01.959591+00:00
dbb238719bea5a3eadfae6d581bbcba61c5aeff61e06ac8bc8ea1f84317e856a,908148,101890,'Tinder for kids' removed from App Store?,'Tinder for kids' removed from App Store?,llama3:latest,historical-market-filter-v3,False,Pop-culture event does not have a direct impact on financial markets.,2026-06-13 20:30:01.959591+00:00
2bd11e54ea59c638cc232279aae7974c9fdbe54717300212b555163358e03bae,914284,102551,#1 Free App in the US Apple App Store on December 19?,Will ChatGPT be #1 Free App in the US Apple App Store on December 19?,llama3:latest,historical-market-filter-v3,False,App store rankings are not directly related to publicly traded stocks or equity ETFs.,2026-06-13 20:30:13.530771+00:00
6ba0a1f62f82833868ed3542a893cef491402215431c385ea494d62ad6ed8e4d,914285,102551,#1 Free App in the US Apple App Store on December 19?,Will Google Gemini be #1 Free App in the US Apple App Store on December 19?,llama3:latest,historical-market-filter-v3,False,App store rankings are not directly related to publicly traded stocks or equity ETFs.,2026-06-13 20:30:13.530771+00:00
d08a0794e0e9e0c28d35fb4b9d1a879328c2114759d61433c91be07fac42bebf,914286,102551,#1 Free App in the US Apple App Store on December 19?,Will Shop: All your favorite brands be #1 Free App in the US Apple App Store on December 19?,llama3:latest,historical-market-filter-v3,False,App store rankings are not directly related to publicly traded stocks or equity ETFs.,2026-06-13 20:30:13.530771+00:00
62894dacf707e69dad6b64c43bedc666783a9c10a7ed575f75f7ce118c695825,914287,102551,#1 Free App in the US Apple App Store on December 19?,Will Threads be #1 Free App in the US Apple App Store on December 19?,llama3:latest,historical-market-filter-v3,False,App store rankings are not directly related to publicly traded stocks or equity ETFs.,2026-06-13 20:30:13.530771+00:00
bc5ec611a1b8521b5dcbcbbb1fbf189e8ef942de2df7e12512c393555c1f3c03,914288,102551,#1 Free App in the US Apple App Store on December 19?,Will Google be #1 Free App in the US Apple App Store on December 19?,llama3:latest,historical-market-filter-v3,False,App store rankings are not directly related to publicly traded stocks or equity ETFs.,2026-06-13 20:30:13.530771+00:00
daa52d31c269bf49dda32310d2922e6a54e1dd4a60035067e559bd69863dca62,914289,102551,#1 Free App in the US Apple App Store on December 19?,Will CapCut: Photo & Video Editor be #1 Free App in the US Apple App Store on December 19?,llama3:latest,historical-market-filter-v3,False,App store rankings are not directly related to publicly traded stocks or equity ETFs.,2026-06-13 20:30:13.530771+00:00
ce2a8d5fc8e03114afe61592b08f5968bcf2ebf67fbacad6b69c2a9c431b4da4,914290,102551,#1 Free App in the US Apple App Store on December 19?,Will Temu: Shop Like a Billionaire be #1 Free App in the US Apple App Store on December 19?,llama3:latest,historical-market-filter-v3,False,App store rankings are not directly related to publicly traded stocks or equity ETFs.,2026-06-13 20:30:13.530771+00:00
bee9d970cf111f11e0f11dc75f77ffdf3256a1450170babbe073392c16939b6a,914291,102551,#1 Free App in the US Apple App Store on December 19?,Will Grok be #1 Free App in the US Apple App Store on December 19?,llama3:latest,historical-market-filter-v3,False,App store rankings are not directly related to publicly traded stocks or equity ETFs.,2026-06-13 20:30:13.530771+00:00
b6f442559784643f79b0c450e09ef0cd9028b7c36c13f3e79a99bc0f09970e79,914292,102551,#1 Free App in the US Apple App Store on December 19?,Will another app be #1 Free App in the US Apple App Store on December 19?,llama3:latest,historical-market-filter-v3,False,App store rankings are not directly related to publicly traded stocks or equity ETFs.,2026-06-13 20:30:13.530771+00:00
d1594d44a138bfa928bbb44306e71e36469031d485c6a9e0ce1e56715c75ecda,914293,102551,#1 Free App in the US Apple App Store on December 19?,Will App A be #1 Free App in the US Apple App Store on December 19?,llama3:latest,historical-market-filter-v3,False,App store rankings are not directly related to publicly traded stocks or equity ETFs.,2026-06-13 20:30:13.530771+00:00
2fa8f5bed3a3faeddde512de29015137583cf02994d8d2a786ec9fa75a3ac258,914294,102551,#1 Free App in the US Apple App Store on December 19?,Will App B be #1 Free App in the US Apple App Store on December 19?,llama3:latest,historical-market-filter-v3,False,App store rankings are not directly related to publicly traded stocks or equity ETFs.,2026-06-13 20:30:13.530771+00:00
fac8b90a8d1fa87d360bc2a860c1d53d4a88b892eecd9cafb3aad88e7adbd3cd,914295,102551,#1 Free App in the US Apple App Store on December 19?,Will App C be #1 Free App in the US Apple App Store on December 19?,llama3:latest,historical-market-filter-v3,False,App store rankings are not directly related to publicly traded stocks or equity ETFs.,2026-06-13 20:30:13.530771+00:00
a3f0bb022646d304a337ce7a47c2bd26c18c975e3f66b8033a77fd7b76000b5f,914296,102551,#1 Free App in the US Apple App Store on December 19?,Will App D be #1 Free App in the US Apple App Store on December 19?,llama3:latest,historical-market-filter-v3,False,No plausible economic channel exists.,2026-06-13 20:30:22.336989+00:00
d20cbfac7db9935bae11a5b6f91adaae7112dc7d3172bf9098d8a385c4c94a25,914297,102551,#1 Free App in the US Apple App Store on December 19?,Will App E be #1 Free App in the US Apple App Store on December 19?,llama3:latest,historical-market-filter-v3,False,No plausible economic channel exists.,2026-06-13 20:30:22.336989+00:00
94d6f83e641b2f04f1c15d3077809083de3aa9490f47c69f9c9aa366cb54e676,914298,102551,#1 Free App in the US Apple App Store on December 19?,Will App F be #1 Free App in the US Apple App Store on December 19?,llama3:latest,historical-market-filter-v3,False,No plausible economic channel exists.,2026-06-13 20:30:22.336989+00:00
7aaeb7c64cd4cee488e7752975fe71de4b4b27e64598f05886b669b7b796b6b2,914299,102551,#1 Free App in the US Apple App Store on December 19?,Will App G be #1 Free App in the US Apple App Store on December 19?,llama3:latest,historical-market-filter-v3,False,No plausible economic channel exists.,2026-06-13 20:30:22.336989+00:00
54e93299c0dda97ffdf78d83a2f586ab283c00654b95fa8eff8c2c832ddffde1,914300,102551,#1 Free App in the US Apple App Store on December 19?,Will App H be #1 Free App in the US Apple App Store on December 19?,llama3:latest,historical-market-filter-v3,False,No plausible economic channel exists.,2026-06-13 20:30:22.336989+00:00
9c936365c6671cbd6e32093c9bcb1c01808ae92f60caa833c63b268522369f4c,914301,102551,#1 Free App in the US Apple App Store on December 19?,Will App I be #1 Free App in the US Apple App Store on December 19?,llama3:latest,historical-market-filter-v3,False,No plausible economic channel exists.,2026-06-13 20:30:22.336989+00:00
1b74abbdf18612b2bd64db3541c894849589d82277fc8f415a87ba681b8e1fba,914302,102551,#1 Free App in the US Apple App Store on December 19?,Will App J be #1 Free App in the US Apple App Store on December 19?,llama3:latest,historical-market-filter-v3,False,No plausible economic channel exists.,2026-06-13 20:30:22.336989+00:00
5660b57cacc04df40908d8001ab0d2e87beaeca5f09988c8f862d1fbb1610d95,914303,102551,#1 Free App in the US Apple App Store on December 19?,Will App K be #1 Free App in the US Apple App Store on December 19?,llama3:latest,historical-market-filter-v3,False,No plausible economic channel exists.,2026-06-13 20:30:22.336989+00:00
e3fcca927bf383e74cd09b0e4309ef66def891eb3b2913831d92f46286284462,914505,102556,#2 Free App in the US Apple App Store on December 19?,Will ChatGPT be #2 Free App in the US Apple App Store on December 19?,llama3:latest,historical-market-filter-v3,False,No plausible economic channel exists.,2026-06-13 20:30:22.336989+00:00
afa910401cdb32f21f882f9eb35cd707cbddffec39153d81ef1a028b2a14720e,914509,102556,#2 Free App in the US Apple App Store on December 19?,Will Shop: All your favorite brands be #2 Free App in the US Apple App Store on December 19?,llama3:latest,historical-market-filter-v3,False,No plausible economic channel exists.,2026-06-13 20:30:22.336989+00:00
dd5fd8da873680fb69a4b0f4718f184e3f451277f68ca30d7b8e31c770e3e0cc,914511,102556,#2 Free App in the US Apple App Store on December 19?,Will Threads be #2 Free App in the US Apple App Store on December 19?,llama3:latest,historical-market-filter-v3,False,No plausible economic channel exists.,2026-06-13 20:30:22.336989+00:00
5fc017b0f11e287510d841f420e1787c1225635cbcc9746d390418463defddbc,914514,102556,#2 Free App in the US Apple App Store on December 19?,Will CapCut: Photo & Video Editor be #2 Free App in the US Apple App Store on December 19?,llama3:latest,historical-market-filter-v3,False,No plausible economic channel exists.,2026-06-13 20:30:22.336989+00:00
b4b05188c26cb095d125563417eff62db126d432712dc44528e8759bd2ba30f8,914518,102556,#2 Free App in the US Apple App Store on December 19?,Will Temu: Shop Like a Billionaire be #2 Free App in the US Apple App Store on December 19?,llama3:latest,historical-market-filter-v3,False,No plausible economic channel exists.,2026-06-13 20:30:22.336989+00:00
cf9faad4d3ec7c998a1aa058cc1e5dd0d4579e7684ec7ed54931f6c993e4031f,914520,102556,#2 Free App in the US Apple App Store on December 19?,Will Grok be #2 Free App in the US Apple App Store on December 19?,llama3:latest,historical-market-filter-v3,False,No concrete economic channel exists.,2026-06-13 20:30:31.655282+00:00
162b922bfeb06d5b7771d574a66612a8f18f04cf7f03858574e664f50d55b776,914521,102556,#2 Free App in the US Apple App Store on December 19?,Will another app be #2 Free App in the US Apple App Store on December 19?,llama3:latest,historical-market-filter-v3,False,No concrete economic channel exists.,2026-06-13 20:30:31.655282+00:00
f5ff1cdaf3c94a648bbd81675b325254e840f76fe92a8dc1706e693ce7aac969,914525,102556,#2 Free App in the US Apple App Store on December 19?,Will App A be #2 Free App in the US Apple App Store on December 19?,llama3:latest,historical-market-filter-v3,False,No concrete economic channel exists.,2026-06-13 20:30:31.655282+00:00
68b8e08e8a63e3834aa44c149ffb96783f21e0a5432d219254d6d106171ae7ee,914527,102556,#2 Free App in the US Apple App Store on December 19?,Will App B be #2 Free App in the US Apple App Store on December 19?,llama3:latest,historical-market-filter-v3,False,No concrete economic channel exists.,2026-06-13 20:30:31.655282+00:00
ab4204295dd4c13e51255e9513e0818934e83b0352c5103123112d18c22ddff6,914528,102556,#2 Free App in the US Apple App Store on December 19?,Will App C be #2 Free App in the US Apple App Store on December 19?,llama3:latest,historical-market-filter-v3,False,No concrete economic channel exists.,2026-06-13 20:30:31.655282+00:00
67938b658fbb7647f6ca73345a49af497c5ee937f037ffab4bc51c184945e1ce,914531,102556,#2 Free App in the US Apple App Store on December 19?,Will App D be #2 Free App in the US Apple App Store on December 19?,llama3:latest,historical-market-filter-v3,False,No concrete economic channel exists.,2026-06-13 20:30:31.655282+00:00
ac55904181182cc75f3731b74a34549fc979e95ed90326bdd16093b7bfcc19ce,914533,102556,#2 Free App in the US Apple App Store on December 19?,Will App E be #2 Free App in the US Apple App Store on December 19?,llama3:latest,historical-market-filter-v3,False,No concrete economic channel exists.,2026-06-13 20:30:31.655282+00:00
e572bc344e7a409a818d360d3d5033550be70366a3325cbee4adc8ce950d632f,914535,102556,#2 Free App in the US Apple App Store on December 19?,Will App F be #2 Free App in the US Apple App Store on December 19?,llama3:latest,historical-market-filter-v3,False,No concrete economic channel exists.,2026-06-13 20:30:31.655282+00:00
2bf4296e194f22d42be94218fc6851e5c07c550f26654f3e82428e673eda5d5b,914536,102556,#2 Free App in the US Apple App Store on December 19?,Will App G be #2 Free App in the US Apple App Store on December 19?,llama3:latest,historical-market-filter-v3,False,No concrete economic channel exists.,2026-06-13 20:30:31.655282+00:00
d31f805eb9d56c5d22a3ca9f2302e4349667d0f533d9c1cf7f36d0437c2a613a,914540,102556,#2 Free App in the US Apple App Store on December 19?,Will App H be #2 Free App in the US Apple App Store on December 19?,llama3:latest,historical-market-filter-v3,False,No concrete economic channel exists.,2026-06-13 20:30:31.655282+00:00
2487068869fe310cb158702813f98983a1e694473e6e0526965e3da6f9cb2cda,914542,102556,#2 Free App in the US Apple App Store on December 19?,Will App I be #2 Free App in the US Apple App Store on December 19?,llama3:latest,historical-market-filter-v3,False,No concrete economic channel exists.,2026-06-13 20:30:31.655282+00:00
e234992879c836058bb4ba5a59aa569f5304f9bc7b76e12f664234de9dc567dc,914543,102556,#2 Free App in the US Apple App Store on December 19?,Will App J be #2 Free App in the US Apple App Store on December 19?,llama3:latest,historical-market-filter-v3,False,No concrete economic channel exists.,2026-06-13 20:30:31.655282+00:00
26e76076907f5595889df062109baba51d87aa3d9d871717f3ca1b6e38f94d4f,914546,102556,#2 Free App in the US Apple App Store on December 19?,Will App K be #2 Free App in the US Apple App Store on December 19?,llama3:latest,historical-market-filter-v3,False,No concrete economic channel exists.,2026-06-13 20:30:31.655282+00:00
5e584120e8dd605353d3aab12cfe07bf828550b4cce0633187a24867fbe82d7b,914652,102572,#1 Paid App in the US Apple App Store on December 19?,Will Shadowrocket be #1 Paid App in the US Apple App Store on December 19?,llama3:latest,historical-market-filter-v3,False,No concrete economic channel exists.,2026-06-13 20:30:31.655282+00:00
7ecd668aca6cba2ac7cf04f2ac6e96de5b8c837e431df5a33a57557c4b870792,914653,102572,#1 Paid App in the US Apple App Store on December 19?,Will HotSchedules be #1 Paid App in the US Apple App Store on December 19?,llama3:latest,historical-market-filter-v3,False,No concrete economic channel exists.,2026-06-13 20:30:31.655282+00:00
8204639f08a7dcf08184f0b411abf43e209cf29d9a861900414bfbc8014374df,914654,102572,#1 Paid App in the US Apple App Store on December 19?,Will That’s not my Neighbor! be #1 Paid App in the US Apple App Store on December 19?,llama3:latest,historical-market-filter-v3,False,No concrete economic channel exists.,2026-06-13 20:30:40.257858+00:00
4572beb18f01d620b7946b40447a67eca38459fb6e9ff626c21f57cbb2053b5e,914655,102572,#1 Paid App in the US Apple App Store on December 19?,Will Procreate Pocket be #1 Paid App in the US Apple App Store on December 19?,llama3:latest,historical-market-filter-v3,False,No concrete economic channel exists.,2026-06-13 20:30:40.257858+00:00
5670da4bc0af9115038634c5cb998509e749ce9a99d8bf6689f5d578ae65cdee,914656,102572,#1 Paid App in the US Apple App Store on December 19?,Will AnkiMobile Flashcards be #1 Paid App in the US Apple App Store on December 19?,llama3:latest,historical-market-filter-v3,False,No concrete economic channel exists.,2026-06-13 20:30:40.257858+00:00
193c48d667ad294d836cc1ddc7c18dc43a6b731350aff728e95b3e66bab76cd5,914657,102572,#1 Paid App in the US Apple App Store on December 19?,Will AutoSnore: Snoring Recorder be #1 Paid App in the US Apple App Store on December 19?,llama3:latest,historical-market-filter-v3,False,No concrete economic channel exists.,2026-06-13 20:30:40.257858+00:00
c4cf1eb150b22539805cb5e0c1ea59eeba5234b731d83e2b67a02246e3a2ca9b,914658,102572,#1 Paid App in the US Apple App Store on December 19?,Will TonalEnergy Tuner & Metronome be #1 Paid App in the US Apple App Store on December 19?,llama3:latest,historical-market-filter-v3,False,No concrete economic channel exists.,2026-06-13 20:30:40.257858+00:00
31d078e9ee2d39822518bd65d91b9365fcfc3ab995354c252a699bd580ec3abb,914659,102572,#1 Paid App in the US Apple App Store on December 19?,Will Jingle+ be #1 Paid App in the US Apple App Store on December 19?,llama3:latest,historical-market-filter-v3,False,No concrete economic channel exists.,2026-06-13 20:30:40.257858+00:00
c1d1c92fc3a62325def90062972889d52c73a3486568704c5871af169977f733,914660,102572,#1 Paid App in the US Apple App Store on December 19?,Will App A be #1 Paid App in the US Apple App Store on December 19?,llama3:latest,historical-market-filter-v3,False,No concrete economic channel exists.,2026-06-13 20:30:40.257858+00:00
605616313be78b0ce9e7bfd8d89472ca6cafcaba7d3993c5fd711280aadd8399,914661,102572,#1 Paid App in the US Apple App Store on December 19?,Will App B be #1 Paid App in the US Apple App Store on December 19?,llama3:latest,historical-market-filter-v3,False,No concrete economic channel exists.,2026-06-13 20:30:40.257858+00:00
773c741f14bd8eef8193b337fb558cea69a5a09ec5c1dfafe85af4437a6653ba,914662,102572,#1 Paid App in the US Apple App Store on December 19?,Will App C be #1 Paid App in the US Apple App Store on December 19?,llama3:latest,historical-market-filter-v3,False,No concrete economic channel exists.,2026-06-13 20:30:40.257858+00:00
2f3541df9d740bd75889ddbb6a4939bf53392923123112dca91267c93a3334a1,914663,102572,#1 Paid App in the US Apple App Store on December 19?,Will App D be #1 Paid App in the US Apple App Store on December 19?,llama3:latest,historical-market-filter-v3,False,No concrete economic channel exists.,2026-06-13 20:30:40.257858+00:00
8f5e479651f956072f5de421ff7cdc137e5a9f222f2e9ac9307e07196a51ef54,914664,102572,#1 Paid App in the US Apple App Store on December 19?,Will App E be #1 Paid App in the US Apple App Store on December 19?,llama3:latest,historical-market-filter-v3,False,No concrete economic channel exists.,2026-06-13 20:30:40.257858+00:00
991119431de854f86bc1fecb3960c0e4c8640254d83807df82cf4b85267da3a8,914665,102572,#1 Paid App in the US Apple App Store on December 19?,Will App F be #1 Paid App in the US Apple App Store on December 19?,llama3:latest,historical-market-filter-v3,False,No concrete economic channel exists.,2026-06-13 20:30:40.257858+00:00
aad5dfbe573a1b224a852755364e216ff4455551a26497754b2bf234f707c8b5,914666,102572,#1 Paid App in the US Apple App Store on December 19?,Will App G be #1 Paid App in the US Apple App Store on December 19?,llama3:latest,historical-market-filter-v3,False,No concrete economic channel exists.,2026-06-13 20:30:40.257858+00:00
4a993f7402afd8195ce706d1626f703aa778d78eef169373f28011cf18c75ef8,914667,102572,#1 Paid App in the US Apple App Store on December 19?,Will App H be #1 Paid App in the US Apple App Store on December 19?,llama3:latest,historical-market-filter-v3,False,No concrete economic channel exists.,2026-06-13 20:30:40.257858+00:00
c7d8da685d7f2a33571831ed9659113f0c724f401bc5bcdd2f4001eb2139bde2,914668,102572,#1 Paid App in the US Apple App Store on December 19?,Will App I be #1 Paid App in the US Apple App Store on December 19?,llama3:latest,historical-market-filter-v3,False,No concrete economic channel exists.,2026-06-13 20:30:40.257858+00:00
f51c1472f84de511680a89f6bd0a7089dcf20660dada8c9500f43090635353a2,914669,102572,#1 Paid App in the US Apple App Store on December 19?,Will App J be #1 Paid App in the US Apple App Store on December 19?,llama3:latest,historical-market-filter-v3,False,Sports/Entertainment event with no concrete economic channel.,2026-06-13 20:30:43.943077+00:00
e2cabf399909c74ccd750cfda680852c026a7e1feae5455a8708732e6e1cfd2c,914670,102572,#1 Paid App in the US Apple App Store on December 19?,Will another app be #1 Paid App in the US Apple App Store on December 19?,llama3:latest,historical-market-filter-v3,False,Sports/Entertainment event with no concrete economic channel.,2026-06-13 20:30:43.943077+00:00
336b5868d23e60b394c9bee9c5d4f49288a8a9183a41c71e75a0c4aede421db9,915352,102638,What will Powell say during January Press Conference?,"Will Powell say ""Inflation"" 40+ times during January press conference?",llama3:latest,historical-market-filter-v3,False,Speech-word prediction markets are excluded from this strategy.,2026-06-13 20:30:43.943077+00:00
